user_id,item_id,behavior_type,time
104982265,208322722,1,2014-12-01 13
104982265,208322722,1,2014-11-30 11
104982265,307604772,1,2014-12-01 13
104982265,362854,1,2014-12-07 02
104982265,362854,1,2014-11-27 10
104982265,362854,1,2014-12-13 14
104982265,273580822,1,2014-12-11 03
104982265,361301665,1,2014-11-24 20
104982265,361301665,1,2014-11-24 20
104982265,361301665,1,2014-11-24 20
104982265,48418850,1,2014-12-10 12
104982265,48418850,1,2014-12-10 12
104982265,48418850,1,2014-12-10 12
104982265,48418850,1,2014-12-10 11
104982265,48418850,1,2014-12-10 11
104982265,313046439,1,2014-12-01 12
104982265,313046439,1,2014-12-13 01
104982265,313046439,1,2014-11-30 02
104982265,313046439,1,2014-12-13 01
104982265,313046439,1,2014-12-13 01
104982265,390380540,1,2014-11-28 23
104982265,390380540,1,2014-11-24 21
104982265,187554136,1,2014-11-18 12
104982265,187554136,1,2014-11-18 12
104982265,187554136,1,2014-11-18 12
104982265,260985116,1,2014-11-19 22
104982265,384875087,1,2014-12-13 11
104982265,384875087,1,2014-12-13 11
104982265,346815222,1,2014-12-11 03
104982265,240492254,1,2014-12-05 19
104982265,51624443,1,2014-11-19 22
104982265,372174218,1,2014-11-27 09
104982265,372174218,1,2014-11-19 22
104982265,27467434,1,2014-12-07 02
104982265,241045690,1,2014-11-24 16
104982265,356332295,1,2014-11-19 23
104982265,165901019,1,2014-11-29 09
104982265,165901019,1,2014-11-29 09
104982265,216748350,1,2014-11-19 23
104982265,345298642,1,2014-11-24 20
104982265,109977880,1,2014-11-24 21
104982265,121196338,1,2014-12-15 11
104982265,121196338,1,2014-12-15 11
104982265,301934417,1,2014-12-16 00
104982265,301934417,1,2014-12-16 00
104982265,301934417,1,2014-12-16 00
104982265,301934417,1,2014-12-16 00
104982265,373075420,1,2014-11-30 11
104982265,373075420,1,2014-11-23 23
104982265,123416781,1,2014-12-13 11
104982265,123416781,1,2014-12-13 11
104982265,123416781,1,2014-12-13 11
104982265,341437742,1,2014-12-15 11
104982265,320838768,1,2014-11-24 12
104982265,362982753,1,2014-12-04 11
104982265,297764864,1,2014-12-02 19
104982265,297764864,1,2014-11-25 11
104982265,383146091,1,2014-12-07 10
104982265,383146091,1,2014-12-07 10
104982265,383146091,1,2014-12-07 10
104982265,218110352,1,2014-12-13 01
104982265,218110352,1,2014-12-07 02
104982265,218110352,1,2014-11-28 00
104982265,218110352,1,2014-12-16 22
104982265,268840707,1,2014-11-23 22
104982265,268840707,1,2014-11-23 22
104982265,268840707,1,2014-11-23 22
104982265,268840707,1,2014-11-27 11
104982265,268840707,1,2014-11-22 13
104982265,268840707,1,2014-11-23 22
104982265,268840707,1,2014-11-22 13
104982265,296254742,1,2014-12-13 11
104982265,296254742,1,2014-12-13 11
104982265,3425444,1,2014-12-13 01
104982265,3425444,1,2014-11-21 17
104982265,3425444,1,2014-11-21 17
104982265,3425444,1,2014-11-21 17
104982265,3425444,1,2014-12-13 01
104982265,3425444,1,2014-12-13 01
104982265,3425444,1,2014-11-21 21
104982265,43094955,1,2014-11-19 20
104982265,26994507,1,2014-12-15 11
104982265,26994507,1,2014-11-25 13
104982265,26994507,1,2014-11-25 13
104982265,26994507,1,2014-11-25 13
104982265,104818579,1,2014-11-26 00
104982265,225378697,1,2014-11-22 17
104982265,332589009,1,2014-12-16 13
104982265,132832377,1,2014-12-18 01
104982265,41432452,1,2014-12-13 01
104982265,167517184,1,2014-11-23 23
104982265,167517184,1,2014-11-23 23
104982265,167517184,1,2014-11-23 23
104982265,355276246,1,2014-12-07 10
104982265,355276246,1,2014-12-07 10
104982265,355276246,1,2014-12-07 10
104982265,335037100,1,2014-11-23 23
104982265,335037100,1,2014-12-01 13
104982265,335037100,1,2014-11-23 23
104982265,335037100,1,2014-11-23 23
104982265,234569659,1,2014-11-27 10
104982265,234569659,1,2014-11-27 10
104982265,368165277,1,2014-12-13 11
104982265,368165277,1,2014-12-13 11
104982265,368165277,1,2014-12-13 11
104982265,288068599,1,2014-12-15 16
104982265,288068599,1,2014-11-23 23
104982265,40833049,1,2014-11-21 17
104982265,382123378,1,2014-12-02 16
104982265,185051937,1,2014-11-19 22
104982265,296089951,1,2014-11-19 22
104982265,296089951,1,2014-11-30 01
104982265,295111709,1,2014-12-07 10
104982265,295111709,1,2014-12-07 10
104982265,43728617,1,2014-12-04 00
104982265,343851197,1,2014-12-16 00
104982265,343851197,1,2014-12-16 00
104982265,403299752,1,2014-11-21 17
104982265,403299752,1,2014-11-21 17
104982265,218564594,1,2014-12-14 13
104982265,45003190,1,2014-11-22 15
104982265,45003190,1,2014-11-22 15
104982265,326900983,1,2014-12-03 14
104982265,128146167,1,2014-12-13 01
104982265,271797081,1,2014-12-07 02
104982265,60977644,1,2014-11-25 12
104982265,60977644,1,2014-11-25 12
104982265,60977644,1,2014-11-25 12
104982265,60977644,1,2014-11-30 02
104982265,299481413,1,2014-11-21 17
104982265,337562902,1,2014-12-18 23
104982265,337562902,1,2014-12-18 23
104982265,254977628,1,2014-12-16 13
104982265,23920177,1,2014-11-22 17
104982265,381882118,1,2014-11-29 10
104982265,357113459,1,2014-11-22 17
104982265,357113459,1,2014-11-22 17
106326509,357113459,1,2014-11-23 00
106326509,357113459,1,2014-11-23 00
104982265,91796837,1,2014-11-23 00
104982265,91796837,1,2014-11-23 00
104982265,393938291,1,2014-11-22 17
104982265,393938291,1,2014-11-22 17
104982265,162230820,1,2014-12-02 17
104982265,28365279,1,2014-12-02 17
104982265,28365279,1,2014-12-02 17
104982265,28365279,1,2014-12-02 17
104982265,222901486,1,2014-11-24 14
104982265,190848871,1,2014-11-19 23
104982265,113375478,1,2014-11-23 23
104982265,165623536,1,2014-12-07 10
104982265,165623536,1,2014-12-13 14
104982265,172184075,1,2014-12-10 12
104982265,181105855,1,2014-12-04 11
104982265,54386353,1,2014-11-24 16
104982265,275175924,1,2014-12-01 14
104982265,275175924,1,2014-12-01 14
104982265,275175924,1,2014-12-01 14
104982265,167248512,1,2014-12-16 22
104982265,8822109,1,2014-12-16 22
104982265,8822109,1,2014-12-16 22
104982265,169741261,1,2014-11-24 20
104982265,169741261,1,2014-11-23 22
104982265,169741261,1,2014-11-27 11
104982265,108650114,1,2014-12-07 02
104982265,108650114,1,2014-11-21 20
104982265,143971251,1,2014-11-19 21
104982265,303174813,1,2014-12-13 11
104982265,303174813,1,2014-12-13 11
104982265,303174813,1,2014-12-13 11
104982265,303174813,1,2014-12-13 11
104982265,303174813,1,2014-12-13 11
104982265,73281229,1,2014-12-01 12
104982265,253306269,1,2014-12-02 17
104982265,253306269,1,2014-12-02 17
104982265,253306269,1,2014-12-02 17
104982265,253306269,1,2014-12-02 17
104982265,1123531,1,2014-11-24 00
104982265,1123531,1,2014-12-15 13
104982265,374070836,1,2014-12-07 10
104982265,374070836,1,2014-12-07 10
104982265,390691510,1,2014-12-16 00
104982265,390691510,1,2014-12-16 00
104982265,390691510,1,2014-12-16 00
104982265,345270447,1,2014-11-26 00
104982265,345270447,1,2014-11-28 00
104982265,319115854,1,2014-11-26 00
104982265,259562807,1,2014-12-06 23
104982265,259562807,1,2014-12-06 23
104982265,259562807,1,2014-12-06 23
104982265,348357519,1,2014-11-22 16
104982265,348357519,1,2014-11-22 16
104982265,111116458,1,2014-12-04 16
104982265,111116458,1,2014-12-04 16
104982265,111116458,1,2014-12-04 16
104982265,29663758,1,2014-11-24 19
104982265,230474399,1,2014-12-03 14
104982265,230474399,1,2014-12-03 14
104982265,162734679,1,2014-11-19 20
104982265,162734679,1,2014-11-19 20
104982265,162734679,1,2014-11-24 00
104982265,162734679,1,2014-11-19 20
104982265,34432346,1,2014-11-26 11
104982265,34432346,1,2014-11-26 11
104982265,34432346,1,2014-11-26 11
104982265,68481467,1,2014-12-11 23
104982265,68481467,1,2014-12-11 23
104982265,113103458,1,2014-12-01 20
104982265,30640432,1,2014-12-02 17
104982265,365183308,1,2014-11-28 00
104982265,365183308,1,2014-11-24 00
104982265,365183308,1,2014-12-08 18
104982265,365183308,1,2014-12-08 18
104982265,365183308,1,2014-11-20 23
104982265,73520290,1,2014-12-07 10
104982265,138985950,1,2014-12-14 13
104982265,138985950,1,2014-12-14 13
104982265,138985950,1,2014-12-14 13
104982265,182795396,1,2014-12-05 19
104982265,32695324,1,2014-11-26 00
104982265,32695324,1,2014-11-26 00
104982265,32695324,1,2014-11-26 00
104982265,398308351,1,2014-11-22 15
104982265,398308351,1,2014-11-22 15
104982265,187694285,1,2014-12-10 11
104982265,187694285,1,2014-12-01 14
104982265,187694285,1,2014-11-19 23
104982265,390874670,1,2014-12-08 18
104982265,390874670,1,2014-12-08 18
104982265,322207335,1,2014-11-19 22
104982265,322207335,1,2014-11-19 22
104982265,322207335,1,2014-11-19 22
104982265,15655376,1,2014-12-01 13
104982265,137905963,1,2014-12-14 13
104982265,271654959,1,2014-11-23 00
104982265,271654959,1,2014-11-23 00
104982265,271654959,1,2014-11-29 09
104982265,245223904,1,2014-11-23 00
104982265,245223904,1,2014-11-23 00
104982265,67599965,1,2014-12-06 11
104982265,67599965,1,2014-12-06 11
104982265,326593202,1,2014-11-22 17
104982265,326593202,1,2014-11-22 17
104982265,326593202,1,2014-11-19 22
104982265,267956472,1,2014-11-23 00
104982265,267956472,1,2014-11-23 00
104982265,267956472,1,2014-11-23 00
104982265,267956472,1,2014-11-23 00
104982265,182874786,1,2014-11-22 17
104982265,285834694,1,2014-11-24 00
104982265,92139702,1,2014-11-22 15
104982265,377885073,1,2014-11-19 21
104982265,245553964,1,2014-12-15 11
104982265,364121632,1,2014-11-19 21
104982265,151812283,1,2014-11-27 10
104982265,256789656,1,2014-12-12 21
104982265,246999574,1,2014-11-27 11
104982265,340524065,1,2014-12-12 21
104982265,212508068,1,2014-12-09 14
104982265,96803321,1,2014-11-23 00
104982265,192780935,1,2014-11-22 17
104982265,192780935,1,2014-11-22 17
104982265,67567127,1,2014-12-03 14
104982265,67567127,1,2014-12-03 14
104982265,67567127,1,2014-12-03 14
104982265,315504320,1,2014-11-23 23
104982265,381413083,1,2014-11-23 00
104982265,54899041,1,2014-12-17 12
104982265,166780050,1,2014-12-16 00
104982265,166780050,1,2014-12-15 15
104982265,166780050,1,2014-12-13 02
104982265,166780050,1,2014-12-15 15
104982265,166780050,1,2014-12-15 15
104982265,166780050,1,2014-12-15 15
104982265,166780050,1,2014-12-13 02
104982265,166780050,1,2014-12-17 12
104982265,166780050,1,2014-12-16 00
104982265,166780050,1,2014-12-15 15
104982265,166780050,1,2014-12-16 00
104982265,166780050,1,2014-12-17 12
104982265,166780050,1,2014-12-16 00
104982265,217851364,1,2014-12-12 19
104982265,217851364,1,2014-12-03 23
104982265,79964997,1,2014-11-19 22
104982265,100711267,1,2014-12-16 13
104982265,360167630,1,2014-11-22 15
104982265,370629993,1,2014-11-19 22
104982265,112019547,1,2014-12-16 11
104982265,112019547,1,2014-12-16 11
104982265,10326983,1,2014-12-16 11
104982265,10326983,1,2014-12-16 11
104982265,10326983,1,2014-12-16 11
104982265,79522683,1,2014-11-19 22
104982265,103410668,1,2014-11-28 00
104982265,164756834,1,2014-11-24 00
104982265,164756834,1,2014-11-24 00
104982265,164756834,1,2014-11-24 00
104982265,187572237,1,2014-12-01 23
104982265,187572237,1,2014-12-01 23
104982265,187572237,1,2014-12-01 23
104982265,39597464,1,2014-12-02 19
104982265,267585312,1,2014-11-23 23
104982265,267585312,1,2014-11-23 09
104982265,267585312,1,2014-12-08 18
104982265,267585312,1,2014-11-23 23
104982265,267585312,1,2014-12-08 18
104982265,267585312,1,2014-11-23 09
104982265,267585312,1,2014-11-23 23
104982265,375118703,1,2014-11-20 23
104982265,375118703,1,2014-11-20 23
104982265,375118703,1,2014-11-20 23
104982265,275508293,1,2014-12-03 14
104982265,59593185,1,2014-12-13 14
104982265,358406931,1,2014-12-12 21
104982265,358406931,1,2014-12-12 21
104982265,358406931,1,2014-12-12 21
104982265,241194423,1,2014-12-15 16
104982265,241194423,1,2014-11-23 23
104982265,241194423,1,2014-11-30 11
104982265,368924970,1,2014-11-20 23
104982265,368924970,1,2014-11-20 23
104982265,368924970,1,2014-11-20 23
104982265,221130549,1,2014-12-01 14
104982265,11370756,1,2014-12-01 12
104982265,265808027,1,2014-11-30 11
104982265,35114349,1,2014-12-18 01
104982265,298680038,1,2014-11-27 10
104982265,298680038,1,2014-12-07 02
104982265,298680038,1,2014-12-13 01
104982265,89531024,1,2014-11-28 23
104982265,151016664,1,2014-11-28 00
104982265,142510390,1,2014-12-13 11
104982265,142510390,1,2014-12-13 11
104982265,170861300,1,2014-12-04 00
104982265,170861300,1,2014-12-04 00
104982265,387140408,1,2014-11-19 21
104982265,295849662,1,2014-12-15 15
104982265,295849662,1,2014-12-15 15
104982265,295849662,1,2014-12-15 15
104982265,126423107,1,2014-11-24 16
104982265,126423107,1,2014-11-24 16
104982265,126423107,1,2014-11-24 16
104982265,255771000,1,2014-12-13 14
104982265,239890277,1,2014-11-19 22
104982265,77093428,1,2014-11-23 02
104982265,297046240,1,2014-12-15 13
104982265,187811337,1,2014-11-30 11
104982265,24743954,1,2014-12-13 01
104982265,24743954,1,2014-12-13 01
104982265,24743954,1,2014-12-18 01
104982265,24743954,1,2014-12-13 01
104982265,71954003,1,2014-11-19 22
104982265,203803057,1,2014-11-24 12
104982265,310849263,1,2014-11-25 12
104982265,334418146,1,2014-11-27 11
104982265,277735931,1,2014-11-19 21
104982265,81617862,1,2014-11-24 12
104982265,81617862,1,2014-11-24 13
104982265,81617862,1,2014-11-25 13
104982265,267695376,1,2014-11-24 16
104982265,17186423,1,2014-11-19 21
104982265,387830746,1,2014-12-15 11
104982265,254990250,1,2014-12-04 00
104982265,141001931,1,2014-11-30 01
104982265,141001931,1,2014-11-30 01
104982265,305036105,1,2014-11-19 22
104982265,301863107,1,2014-11-29 00
104982265,124423909,1,2014-12-16 11
104982265,124423909,1,2014-11-24 21
104982265,124423909,1,2014-11-24 21
104982265,124423909,1,2014-11-24 21
104982265,225947113,1,2014-12-07 10
104982265,60197762,1,2014-11-30 01
104982265,60197762,1,2014-11-30 01
104982265,351268619,1,2014-11-24 16
104982265,90008639,1,2014-12-04 16
104982265,381759641,1,2014-12-01 14
104982265,92321611,1,2014-11-24 00
104982265,368154720,1,2014-12-01 14
104982265,244773279,1,2014-11-24 16
104982265,198648470,1,2014-11-24 16
104982265,198648470,1,2014-11-24 16
104982265,198648470,1,2014-11-24 16
104982265,124476855,1,2014-11-26 11
104982265,27026038,1,2014-12-13 11
104982265,27026038,1,2014-12-15 11
104982265,113750904,1,2014-11-19 20
104982265,395643104,1,2014-12-15 11
104982265,395643104,1,2014-12-15 11
104982265,395643104,1,2014-12-15 11
104982265,395643104,1,2014-12-15 11
104982265,395643104,1,2014-12-15 11
104982265,402617488,1,2014-11-19 21
104982265,135320615,1,2014-11-19 23
104982265,135320615,1,2014-11-19 23
104982265,135320615,1,2014-11-19 23
104982265,289319771,1,2014-12-16 00
104982265,205277872,1,2014-11-26 00
104982265,205277872,1,2014-11-22 15
104982265,226151931,1,2014-12-18 01
104982265,82368746,1,2014-11-21 20
104982265,269664434,1,2014-12-04 16
104982265,240696960,1,2014-12-07 10
104982265,10644421,1,2014-12-03 23
104982265,10644421,1,2014-12-03 23
104982265,10644421,1,2014-12-03 23
104982265,158063600,1,2014-12-14 13
104982265,158063600,1,2014-11-24 21
104982265,197597547,1,2014-11-22 17
104982265,197597547,1,2014-11-22 17
104982265,326386830,1,2014-11-20 23
104982265,326386830,1,2014-11-19 20
104982265,326386830,1,2014-11-20 23
104982265,326386830,1,2014-11-20 23
104982265,92531150,1,2014-12-03 14
104982265,92531150,1,2014-12-13 01
104982265,214812047,1,2014-12-02 11
104982265,197720725,1,2014-11-26 11
104982265,156608,1,2014-12-02 17
104982265,95296485,1,2014-12-13 01
104982265,375234227,1,2014-11-26 18
104982265,27876518,1,2014-11-24 20
104982265,24885944,1,2014-12-02 19
104982265,341192657,1,2014-11-21 17
104982265,58994168,1,2014-12-15 13
104982265,58994168,1,2014-12-15 13
104982265,58994168,1,2014-12-15 13
104982265,364329190,1,2014-11-30 01
104982265,364329190,1,2014-11-30 01
104982265,251479646,1,2014-12-12 19
104982265,251479646,1,2014-12-15 13
104982265,284562664,1,2014-12-02 17
104982265,284562664,1,2014-12-02 17
104982265,284562664,1,2014-12-02 17
104982265,126752260,1,2014-11-22 16
104982265,126752260,1,2014-11-22 16
104982265,126752260,1,2014-11-22 16
104982265,273920723,1,2014-12-10 13
104982265,4666063,1,2014-12-04 16
104982265,358415313,1,2014-11-19 22
104982265,358415313,1,2014-12-08 17
104982265,358415313,1,2014-12-08 17
106533248,358415313,1,2014-11-22 13
109400696,358415313,1,2014-12-03 20
109400696,358415313,1,2014-12-03 20
104982265,36651146,1,2014-11-30 02
104982265,36651146,1,2014-11-30 02
104982265,46886026,1,2014-12-02 17
104982265,46886026,1,2014-11-23 12
104982265,46886026,1,2014-12-02 17
104982265,46886026,1,2014-11-23 12
104982265,302998193,1,2014-11-19 21
104982265,315072534,1,2014-11-22 13
104982265,315072534,1,2014-11-22 13
104982265,316024872,1,2014-11-19 23
104982265,320533587,1,2014-12-07 10
104982265,230558745,1,2014-11-30 02
104982265,230558745,3,2014-11-30 02
104982265,79895092,1,2014-11-30 01
104982265,79895092,1,2014-11-30 01
104982265,79895092,1,2014-11-30 01
104982265,234297927,1,2014-11-28 00
104982265,234297927,1,2014-12-02 17
104982265,38816791,1,2014-11-30 11
104982265,38816791,1,2014-11-23 23
104982265,372442068,1,2014-12-15 13
104982265,55514834,1,2014-12-17 12
104982265,317367173,1,2014-12-02 16
104982265,120346022,1,2014-11-23 23
104982265,120346022,1,2014-11-23 23
104982265,120346022,1,2014-11-23 23
104982265,83634943,1,2014-12-07 10
104982265,83634943,1,2014-11-23 10
104982265,83634943,1,2014-11-23 10
104982265,83634943,1,2014-11-23 02
104982265,58732250,1,2014-11-19 21
104982265,66534851,1,2014-12-15 14
104982265,295839690,1,2014-12-07 10
104982265,148695072,1,2014-11-26 17
104982265,139767521,1,2014-11-30 02
104982265,139767521,1,2014-11-25 12
104982265,8237571,1,2014-12-13 01
104982265,354495782,1,2014-11-21 20
104982265,33009799,1,2014-12-10 13
104982265,33009799,1,2014-11-23 13
104982265,33009799,1,2014-12-10 13
104982265,327339845,1,2014-11-29 00
104982265,327339845,1,2014-11-29 00
104982265,186942513,1,2014-11-22 17
104982265,186942513,1,2014-11-22 17
110908951,186942513,1,2014-12-18 18
110908951,186942513,1,2014-12-18 18
104982265,114172122,1,2014-11-23 00
104982265,114172122,1,2014-11-23 00
104982265,114172122,1,2014-11-23 00
104982265,396682946,1,2014-11-22 17
104982265,396682946,1,2014-11-22 17
104982265,125204310,1,2014-11-29 00
104982265,125204310,1,2014-11-22 23
104982265,125204310,1,2014-12-02 17
104982265,125204310,1,2014-11-23 12
104982265,125204310,1,2014-11-19 22
104982265,384516156,1,2014-11-22 17
104982265,384516156,1,2014-11-22 17
104982265,288116002,1,2014-12-05 13
104982265,280302134,1,2014-12-13 00
104982265,381549020,1,2014-12-07 10
104982265,10356688,1,2014-11-25 12
104982265,10356688,1,2014-11-25 12
104982265,10356688,1,2014-11-25 12
104982265,325827076,1,2014-12-13 14
104982265,325827076,1,2014-12-13 14
104982265,325827076,1,2014-12-13 14
104982265,45992980,1,2014-12-01 19
104982265,45992980,1,2014-12-13 01
104982265,359437180,1,2014-12-16 13
104982265,323449971,1,2014-11-24 22
104982265,323449971,1,2014-11-24 21
104982265,323449971,1,2014-11-24 22
104982265,186828638,1,2014-11-19 22
104982265,385029821,1,2014-12-18 23
104982265,121487271,1,2014-11-23 22
104982265,269791931,1,2014-12-05 19
104982265,10158544,1,2014-11-25 10
104982265,10158544,1,2014-12-11 03
104982265,299519600,1,2014-11-27 11
104982265,294450316,1,2014-11-24 12
104982265,244935425,1,2014-11-23 23
104982265,151234909,1,2014-12-11 03
104982265,347100845,1,2014-11-19 21
104982265,56830794,1,2014-11-27 11
104982265,56830794,1,2014-11-27 11
104982265,56830794,1,2014-11-27 11
104982265,83624329,1,2014-11-25 12
104982265,83624329,1,2014-11-24 19
104982265,83624329,1,2014-11-24 19
104982265,83624329,1,2014-11-25 12
104982265,83624329,1,2014-11-25 12
104982265,83624329,1,2014-11-24 19
104982265,314248470,1,2014-11-27 09
104982265,217842418,1,2014-11-22 15
104982265,217842418,1,2014-11-22 15
104982265,250181294,1,2014-12-13 01
104982265,336035135,1,2014-11-29 00
104982265,361488295,1,2014-11-26 00
104982265,361488295,1,2014-11-23 13
104982265,361488295,1,2014-11-23 13
104982265,361488295,1,2014-11-26 00
104982265,361488295,1,2014-11-26 00
104982265,361488295,1,2014-11-23 13
104982265,402983380,1,2014-11-23 00
104982265,33213563,1,2014-11-29 10
104982265,33213563,1,2014-11-25 13
104982265,303303340,1,2014-12-08 17
104982265,303303340,1,2014-12-08 17
104982265,232821705,1,2014-12-13 14
104982265,232821705,1,2014-12-13 14
104982265,232821705,1,2014-12-13 14
104982265,72468028,1,2014-12-08 18
104982265,72468028,1,2014-12-08 18
104982265,216364347,1,2014-11-19 21
104982265,17420815,1,2014-11-20 23
104982265,17420815,1,2014-11-20 23
104982265,17420815,1,2014-11-20 23
104982265,303770634,1,2014-12-13 14
104982265,16272671,1,2014-12-13 22
104982265,315423908,1,2014-11-23 00
104982265,315423908,1,2014-11-23 00
104982265,315423908,1,2014-11-23 00
104982265,315423908,1,2014-11-23 00
104982265,20840581,1,2014-11-27 10
104982265,250559621,1,2014-11-24 12
104982265,250559621,1,2014-11-24 12
104982265,250559621,1,2014-11-24 12
104982265,163890803,1,2014-11-19 22
104982265,335362761,1,2014-12-15 11
104982265,237895695,1,2014-12-07 10
104982265,237895695,1,2014-11-27 11
104982265,49620667,1,2014-12-18 23
104982265,42889921,1,2014-12-16 22
104982265,220359722,1,2014-11-23 13
104982265,220359722,1,2014-12-13 01
104982265,234488870,1,2014-12-16 00
104982265,70682246,1,2014-11-22 15
104982265,70682246,1,2014-11-22 15
104982265,70682246,1,2014-11-22 15
104982265,180131197,1,2014-12-01 13
104982265,180131197,1,2014-12-01 13
104982265,180131197,1,2014-12-01 13
104982265,5913852,1,2014-11-22 17
104982265,5913852,1,2014-11-22 17
104982265,322326766,1,2014-12-01 13
104982265,72285197,1,2014-11-24 20
104982265,322431174,1,2014-11-30 02
104982265,322431174,1,2014-11-30 02
104982265,171757654,1,2014-12-04 21
104982265,65293765,1,2014-12-10 12
104982265,244931055,1,2014-11-25 11
104982265,302165399,1,2014-11-19 23
104982265,184869982,1,2014-11-24 14
104982265,184869982,1,2014-11-24 14
104982265,366299472,1,2014-11-23 13
104982265,47719016,1,2014-11-23 22
104982265,114674845,1,2014-11-22 17
104982265,285928018,1,2014-11-27 10
104982265,285928018,1,2014-11-27 10
104982265,285928018,1,2014-11-27 10
104982265,285928018,1,2014-11-27 10
104982265,277789830,3,2014-12-17 12
104982265,277789830,1,2014-12-13 01
104982265,277789830,1,2014-12-17 12
104982265,154669451,1,2014-12-13 01
104982265,210657544,3,2014-11-25 18
104982265,210657544,1,2014-12-07 10
104982265,210657544,1,2014-11-30 01
104982265,210657544,1,2014-11-30 01
104982265,210657544,1,2014-12-13 00
104982265,210657544,1,2014-12-13 00
104982265,210657544,1,2014-11-20 23
104982265,210657544,1,2014-12-13 00
104982265,210657544,1,2014-11-25 18
104982265,150271037,1,2014-11-19 23
104982265,245316986,1,2014-11-19 23
104982265,245316986,1,2014-11-19 23
104982265,245316986,1,2014-11-19 23
104982265,245316986,1,2014-11-19 23
104982265,169951897,1,2014-12-07 10
104982265,293390639,1,2014-11-29 10
104982265,293390639,1,2014-11-25 17
104982265,44978570,1,2014-11-27 11
104982265,318133724,1,2014-11-24 21
104982265,314443077,1,2014-11-21 20
104982265,243200629,1,2014-12-01 19
104982265,197894722,1,2014-11-24 16
104982265,63250979,1,2014-12-04 16
104982265,254429471,1,2014-12-13 00
104982265,56496461,1,2014-11-21 20
104982265,64940021,1,2014-11-24 21
104982265,40100859,1,2014-12-01 20
104982265,40100859,1,2014-12-01 20
104982265,40100859,1,2014-12-01 20
104982265,77245489,1,2014-11-27 10
104982265,295626567,1,2014-11-25 12
104982265,295626567,1,2014-11-25 12
104982265,14287302,1,2014-11-29 00
104982265,14287302,1,2014-11-29 00
104982265,14287302,1,2014-11-29 00
104982265,14287302,1,2014-11-19 21
104982265,365092743,1,2014-11-23 13
104982265,335619861,1,2014-11-22 17
104982265,335619861,1,2014-11-22 17
104982265,118000484,1,2014-12-01 12
104982265,116079891,1,2014-12-16 00
104982265,61857243,1,2014-11-22 17
104982265,61857243,1,2014-11-22 17
104982265,97466015,1,2014-11-22 18
104982265,97466015,1,2014-11-22 18
104982265,97466015,1,2014-11-22 18
104982265,212170534,1,2014-11-23 11
104982265,212170534,1,2014-11-23 11
104982265,212170534,1,2014-11-23 11
104982265,212170534,1,2014-11-23 11
104982265,282313839,1,2014-11-24 16
104982265,282313839,1,2014-11-23 00
104982265,199289697,1,2014-11-26 10
107100014,199289697,1,2014-12-17 22
107100014,199289697,1,2014-12-17 22
108536069,199289697,1,2014-11-29 08
108536069,199289697,1,2014-11-29 08
109168841,199289697,1,2014-11-28 06
109168841,199289697,1,2014-11-28 06
109168841,199289697,1,2014-11-28 06
109168841,199289697,1,2014-11-28 06
109168841,199289697,1,2014-11-28 07
109221008,199289697,1,2014-11-23 08
109221008,199289697,1,2014-11-23 08
104982265,157196064,1,2014-11-26 10
104982265,157196064,1,2014-11-26 11
105817676,157196064,1,2014-11-22 21
105817676,157196064,1,2014-11-22 21
105817676,157196064,1,2014-11-22 21
109168841,157196064,1,2014-11-28 06
109168841,157196064,1,2014-11-28 06
109168841,157196064,1,2014-11-28 06
104982265,148145892,1,2014-12-18 01
104982265,354963136,1,2014-12-07 10
104982265,354963136,1,2014-12-07 10
104982265,354963136,1,2014-12-07 10
104982265,303502800,1,2014-12-03 14
104982265,303502800,1,2014-12-03 14
104982265,303502800,1,2014-12-03 14
104982265,87564179,1,2014-12-03 14
104982265,165457494,1,2014-12-04 11
104982265,66865080,1,2014-12-16 00
104982265,114259040,1,2014-12-01 12
104982265,327378015,1,2014-12-18 01
104982265,327378015,1,2014-12-18 01
104982265,327378015,1,2014-12-18 01
104982265,58062787,1,2014-11-24 21
104982265,58062787,1,2014-12-07 02
104982265,211171296,1,2014-12-06 11
104982265,233307114,1,2014-12-10 11
104982265,233307114,1,2014-12-10 11
104982265,233307114,1,2014-12-10 11
104982265,233307114,1,2014-12-01 14
104982265,175766410,1,2014-11-29 00
104982265,144909631,1,2014-11-30 01
104982265,122448339,1,2014-12-15 11
104982265,149777531,1,2014-12-01 14
104982265,149777531,1,2014-12-01 14
104982265,149777531,1,2014-12-01 14
104982265,72415145,1,2014-12-16 11
104982265,33680501,1,2014-11-27 09
104982265,33680501,1,2014-11-27 09
104982265,33680501,1,2014-11-27 09
104982265,381039838,1,2014-11-30 01
104982265,308526287,1,2014-12-16 13
104982265,308526287,1,2014-11-22 15
104982265,308526287,1,2014-12-16 13
104982265,308526287,1,2014-11-22 15
104982265,319032355,1,2014-12-18 23
104982265,236172931,1,2014-11-23 00
104982265,231367451,1,2014-12-13 00
104982265,307538527,1,2014-11-29 09
104982265,261077300,1,2014-11-27 10
104982265,261077300,1,2014-11-27 10
104982265,261077300,1,2014-11-27 10
104982265,202137658,1,2014-11-22 16
104982265,202137658,1,2014-11-22 16
104982265,208617582,1,2014-11-25 11
104982265,365854097,1,2014-11-24 20
104982265,365854097,1,2014-11-24 20
104982265,365854097,1,2014-11-24 20
104982265,144946184,1,2014-12-01 14
104982265,144946184,1,2014-12-01 14
104982265,144946184,1,2014-12-01 14
