,user_id,item_id,type_1,type_2,type_3,type_4_x,type_4_y,labels
1069,110824750,358722916,3,0,1,0,0.0,0.0
1070,110825197,20926202,1,0,0,0,0.0,0.0
1071,110825197,43578886,3,0,0,0,0.0,0.0
1072,110825197,61999996,1,0,0,0,0.0,0.0
1073,110825197,99776604,1,0,0,0,0.0,0.0
1074,110825197,103569719,1,0,0,0,0.0,0.0
1075,110825197,104087250,1,0,0,0,0.0,0.0
1076,110825197,161529457,1,0,0,0,0.0,0.0
1077,110825197,197088733,1,0,0,0,0.0,0.0
1078,110825197,223371445,1,0,0,0,0.0,0.0
1079,110825197,224482329,1,0,0,0,0.0,0.0
1080,110825197,226160369,1,0,0,0,0.0,0.0
1081,110825197,268811132,1,0,0,0,0.0,0.0
1082,110825197,278552481,1,0,0,0,0.0,0.0
1083,110825197,312432880,1,0,0,0,0.0,0.0
1084,110825197,332204484,3,0,0,0,0.0,0.0
1085,110825197,342518760,1,0,0,0,0.0,0.0
1086,110825197,379316629,1,0,0,0,0.0,0.0
1087,110840986,23434855,3,0,0,0,0.0,0.0
1088,110840986,162064637,2,0,0,0,0.0,0.0
1089,110840986,223449363,3,0,0,0,0.0,0.0
1090,110872825,101935702,1,0,0,0,0.0,0.0
1091,110872825,155022278,4,0,0,0,0.0,0.0
1092,110872825,173795465,1,0,0,0,0.0,0.0
1093,110872825,186517194,3,0,0,0,0.0,0.0
1094,110872825,314903844,2,0,0,0,0.0,0.0
1095,110910286,100855113,2,0,0,0,0.0,0.0
1096,110910286,314879175,2,0,0,0,0.0,0.0
1097,110950984,45365261,2,0,0,0,0.0,0.0
1098,110950984,96431364,3,0,0,0,0.0,0.0
1099,110950984,127977985,4,0,0,0,0.0,0.0
1100,110950984,145199582,2,0,0,0,0.0,0.0
1101,110950984,195291596,1,0,0,0,0.0,0.0
1102,110950984,266240694,2,0,0,0,0.0,0.0
1103,110950984,347242141,3,0,0,0,0.0,0.0
1104,111028783,10566179,3,0,0,0,0.0,0.0
1105,111028783,21128757,2,0,0,0,0.0,0.0
1106,111028783,34597486,1,0,0,0,0.0,0.0
1107,111028783,42126352,4,0,0,0,0.0,0.0
1108,111028783,52077933,2,0,0,0,0.0,0.0
1109,111028783,67336362,1,0,0,0,0.0,0.0
1110,111028783,73610368,2,0,0,0,0.0,0.0
1111,111028783,91816834,4,0,0,0,0.0,0.0
1112,111028783,92108341,2,0,0,0,0.0,0.0
1113,111028783,96423492,1,0,0,0,0.0,0.0
1114,111028783,159242563,3,0,0,0,0.0,0.0
1115,111028783,184152363,1,0,0,0,0.0,0.0
1116,111028783,222399764,2,0,0,0,0.0,0.0
1117,111028783,265330454,4,0,0,0,0.0,0.0
1118,111028783,273459315,1,0,0,0,0.0,0.0
1119,111028783,277640720,2,0,0,0,0.0,0.0
1120,111028783,277670153,2,0,0,0,0.0,0.0
1121,111028783,278974748,4,0,0,0,0.0,0.0
1122,111028783,284370687,2,0,0,0,0.0,0.0
1123,111028783,290843642,1,0,0,0,0.0,0.0
1124,111028783,305688445,3,0,0,0,0.0,0.0
1125,111028783,307216427,3,0,0,0,0.0,0.0
1126,111028783,320380948,1,0,0,0,0.0,0.0
1127,111028783,320527284,1,0,0,0,0.0,0.0
1128,111028783,357630338,4,0,0,0,0.0,0.0
1129,111028783,366702361,4,0,0,0,0.0,0.0
1130,111028783,371280536,2,0,0,0,0.0,0.0
1131,111028783,384716336,1,0,0,0,0.0,0.0
1132,111028783,398076973,2,0,0,0,0.0,0.0
1133,111097777,42557331,2,0,0,0,0.0,0.0
1134,111097777,232161619,2,0,0,0,0.0,0.0
1135,111097777,245518828,2,0,0,0,0.0,0.0
1136,111097777,345673873,3,0,0,0,0.0,0.0
1137,111148495,133562572,2,0,0,0,0.0,0.0
1138,111148495,147374597,2,0,0,0,0.0,0.0
1139,111174406,10735826,2,0,0,0,0.0,0.0
1140,111174406,11181040,2,0,0,0,0.0,0.0
1141,111174406,17815532,1,0,0,0,0.0,0.0
1142,111174406,18956248,1,0,0,0,0.0,0.0
1143,111174406,23991592,2,0,0,0,0.0,0.0
1144,111174406,24703508,3,0,0,0,0.0,0.0
1145,111174406,33370354,2,0,0,0,0.0,0.0
1146,111174406,48480188,4,0,0,1,0.0,0.0
1147,111174406,50090778,1,0,0,0,0.0,0.0
1148,111174406,57213563,2,0,0,0,0.0,0.0
1149,111174406,58979702,1,0,0,0,0.0,0.0
1150,111174406,64253340,2,0,0,0,0.0,0.0
1151,111174406,64398616,2,0,0,0,0.0,0.0
1152,111174406,64473572,1,0,0,0,0.0,0.0
1153,111174406,80129444,2,0,0,0,0.0,0.0
1154,111174406,86234151,2,0,0,0,0.0,0.0
1155,111174406,112320493,3,0,1,0,0.0,0.0
1156,111174406,122642397,1,0,0,0,0.0,0.0
1157,111174406,123346336,2,0,0,0,0.0,0.0
1158,111174406,132866985,2,0,0,0,0.0,0.0
1159,111174406,135113253,4,0,0,1,0.0,0.0
1160,111174406,136381666,2,0,0,0,0.0,0.0
1161,111174406,138535864,2,0,0,0,0.0,0.0
1162,111174406,198649330,1,0,0,0,0.0,0.0
1163,111174406,203650391,2,0,0,0,0.0,0.0
1164,111174406,209046659,2,0,0,0,0.0,0.0
1165,111174406,233873825,2,0,0,0,0.0,0.0
1166,111174406,236529961,1,0,0,0,0.0,0.0
1167,111174406,301454204,2,0,0,0,0.0,0.0
1168,111174406,313393563,2,0,0,0,0.0,0.0
1169,111174406,343890841,3,0,0,0,0.0,0.0
1170,111174406,347351941,2,0,0,0,0.0,0.0
1171,111174406,359479702,2,0,0,0,0.0,0.0
1172,111174406,372661238,1,0,0,0,0.0,0.0
1173,111174406,379714288,2,0,0,0,0.0,0.0
1174,111174406,386123430,2,0,0,0,0.0,0.0
1175,111174406,386898713,2,0,0,0,0.0,0.0
1176,111174406,394108246,2,0,0,0,0.0,0.0
1177,111174406,394442157,2,0,0,0,0.0,0.0
1178,111174406,397332971,2,0,0,0,0.0,0.0
1179,111174406,402023708,1,0,0,0,0.0,0.0
1180,111246442,2430919,1,0,0,0,0.0,0.0
1181,111246442,51033311,3,0,0,0,0.0,0.0
1182,111246442,145694664,2,0,0,0,0.0,0.0
1183,111246442,202043499,1,0,0,0,0.0,0.0
1184,111246442,203047878,3,0,1,0,0.0,0.0
1185,111246442,271420242,4,0,1,0,0.0,0.0
1186,111246442,296365885,4,0,1,0,0.0,0.0
1187,111246442,311703684,1,0,0,0,0.0,0.0
1188,111246442,388110765,3,0,1,0,0.0,0.0
1189,111246442,390120039,1,0,0,0,0.0,0.0
1190,111270700,245145987,2,1,0,0,0.0,0.0
1191,111375820,5329791,2,0,0,0,0.0,0.0
1192,111375820,150105566,2,0,0,0,0.0,0.0
1193,111382789,228871808,2,0,0,0,0.0,0.0
1194,111409210,149218738,1,0,0,0,0.0,0.0
1195,111485020,68940436,3,0,0,0,0.0,0.0
1196,111485020,165177565,2,0,0,0,0.0,0.0
1197,111485020,288265536,3,0,0,0,0.0,0.0
1198,111485020,311864632,2,0,0,0,0.0,0.0
1199,111485020,332279384,2,0,0,0,0.0,0.0
1200,111547609,30689144,1,0,0,0,0.0,0.0
1201,111609931,361346418,5,0,0,0,0.0,0.0
1202,111657607,3490985,2,0,0,0,0.0,0.0
1203,111657607,116368202,3,0,0,0,0.0,0.0
1204,111657607,217782604,2,0,0,0,0.0,0.0
1205,111657607,347186782,1,0,0,0,0.0,0.0
1206,111657607,376761533,2,0,0,0,0.0,0.0
